site.code,subplot,TreeX,TreeY,PWdistance
03-DLIS,2,86,76,6.428063472
03-DLIS,2,87,76,7.723341246
03-DLIS,2,88,76,8.72811549
03-DLIS,2,89,76,9.832598843
03-DLIS,2,90,76,11.22853508
03-DLIS,2,91,76,10.77032961
03-DLIS,2,92,76,12.97690256
03-DLIS,2,93,76,12.39758041
03-DLIS,2,94,76,13.25179233
03-DLIS,2,95,76,13.65650028
03-DLIS,2,96,76,14.96462495
03-DLIS,2,97,76,21.05445321
03-DLIS,2,98,76,19.40541162
03-DLIS,2,99,76,19.16898537
03-DLIS,2,100,76,18.50972717
03-DLIS,2,101,76,15.90503065
03-DLIS,2,102,76,14.75737104
03-DLIS,2,103,76,15.87104281
03-DLIS,2,104,76,16.5221064
03-DLIS,2,105,76,19.66977377
03-DLIS,2,106,76,16.86564556
03-DLIS,2,107,76,19.27615107
03-DLIS,2,108,76,20.17622363
03-DLIS,2,109,76,19.63695496
03-DLIS,2,110,76,22.48288238
03-DLIS,2,111,76,22.08008152
03-DLIS,2,112,76,20.82162338
03-DLIS,2,113,76,13.20037878
03-DLIS,2,114,76,14.53444185
03-DLIS,2,115,76,14.95860956
03-DLIS,2,116,76,15.00966355
03-DLIS,2,117,76,14.36802004
03-DLIS,2,118,76,17.8549713
03-DLIS,2,119,76,17.52854814
03-DLIS,2,120,76,15.80917455
03-DLIS,2,121,76,13.08166656
03-DLIS,2,122,76,11.73882447
03-DLIS,2,123,76,8.229823813
03-DLIS,2,124,76,6.675327707
03-DLIS,2,125,76,4.177319715
03-DLIS,2,126,76,8.268010643
03-DLIS,2,127,76,8.143709229
03-DLIS,2,128,76,10.04191217
03-DLIS,2,129,76,13.3461605
03-DLIS,2,130,76,14.36001393
03-DLIS,2,131,76,12.523977
03-DLIS,2,132,76,16.0224842
03-DLIS,2,78,77,2.561249695
03-DLIS,2,79,77,4.177319715
03-DLIS,2,80,77,3.08058436
03-DLIS,2,81,77,3.905124838
03-DLIS,2,82,77,5.889821729
03-DLIS,2,83,77,3.911521443
03-DLIS,2,84,77,4.964876635
03-DLIS,2,85,77,4.909175083
03-DLIS,2,86,77,6.5
03-DLIS,2,87,77,7.610519036
03-DLIS,2,88,77,8.374365648
03-DLIS,2,89,77,9.702061637
03-DLIS,2,90,77,11.10180166
03-DLIS,2,91,77,10.19656805
03-DLIS,2,92,77,12.5
03-DLIS,2,93,77,12.00708124
03-DLIS,2,94,77,12.85768253
03-DLIS,2,95,77,13.36600165
03-DLIS,2,96,77,14.65093854
03-DLIS,2,97,77,21.56014842
03-DLIS,2,98,77,19.10497317
03-DLIS,2,99,77,18.92828571
03-DLIS,2,100,77,18.40434731
03-DLIS,2,101,77,15.8113883
03-DLIS,2,102,77,14.78005413
03-DLIS,2,103,77,15.89779859
03-DLIS,2,104,77,16.61715981
03-DLIS,2,105,77,19.83658237
03-DLIS,2,106,77,17.14934401
03-DLIS,2,107,77,19.3380454
03-DLIS,2,108,77,20.41200627
03-DLIS,2,109,77,20.08083664
03-DLIS,2,110,77,23.00543414
03-DLIS,2,111,77,22.61415486
03-DLIS,2,112,77,21.3693706
03-DLIS,2,113,77,13.35215338
03-DLIS,2,114,77,14.92179614
03-DLIS,2,115,77,15.39382993
03-DLIS,2,116,77,15.48418548
03-DLIS,2,117,77,14.94021419
03-DLIS,2,118,77,18.55397532
03-DLIS,2,119,77,18.2428068
03-DLIS,2,120,77,16.60120478
03-DLIS,2,121,77,13.73608387
03-DLIS,2,122,77,12.40846485
03-DLIS,2,123,77,8.276472679
03-DLIS,2,124,77,6.800735254
03-DLIS,2,125,77,4.38634244
03-DLIS,2,126,77,8.76184912
03-DLIS,2,127,77,8.523496935
03-DLIS,2,128,77,10.71680923
03-DLIS,2,129,77,14.17779955
03-DLIS,2,130,77,15.23154621
03-DLIS,2,131,77,13.37535046
03-DLIS,2,132,77,16.37101096
03-DLIS,2,79,78,2.247220505
03-DLIS,2,80,78,0.538516481
03-DLIS,2,81,78,1.345362405
03-DLIS,2,82,78,3.413209633
03-DLIS,2,83,78,2.860069929
03-DLIS,2,84,78,4.750789408
03-DLIS,2,85,78,3.712142239
03-DLIS,2,86,78,5.920304046
03-DLIS,2,87,78,6.462197769
03-DLIS,2,88,78,6.606814664
03-DLIS,2,89,78,8.393449827
03-DLIS,2,90,78,9.751410154
03-DLIS,2,91,78,7.937883849
03-DLIS,2,92,78,10.38123307
03-DLIS,2,93,78,10.06031809
03-DLIS,2,94,78,10.89036271
03-DLIS,2,95,78,11.60043103
03-DLIS,2,96,78,12.81912634
03-DLIS,2,97,78,21.64162656
03-DLIS,2,98,78,17.25688268
03-DLIS,2,99,78,17.20116275
03-DLIS,2,100,78,16.97056275
03-DLIS,2,101,78,14.43606595
03-DLIS,2,102,78,13.69269878
03-DLIS,2,103,78,14.80067566
03-DLIS,2,104,78,15.67322558
03-DLIS,2,105,78,19.02761152
03-DLIS,2,106,78,16.67393175
03-DLIS,2,107,78,18.27894964
03-DLIS,2,108,78,19.77093827
03-DLIS,2,109,78,20.00099998
03-DLIS,2,110,78,23.12336481
03-DLIS,2,111,78,22.76927755
03-DLIS,2,112,78,21.57614423
03-DLIS,2,113,78,12.61269202
03-DLIS,2,114,78,14.76279106
03-DLIS,2,115,78,15.35740864
03-DLIS,2,116,78,15.55634919
03-DLIS,2,117,78,15.30522787
03-DLIS,2,118,78,19.26058151
03-DLIS,2,119,78,19.00315763
03-DLIS,2,120,78,17.64766273
03-DLIS,2,121,78,14.37358689
03-DLIS,2,122,78,13.12288078
03-DLIS,2,123,78,7.479304781
03-DLIS,2,124,78,6.32534584
03-DLIS,2,125,78,4.494441011
03-DLIS,2,126,78,9.102197537
03-DLIS,2,127,78,8.570297544
03-DLIS,2,128,78,11.49478142
03-DLIS,2,129,78,15.40032467
03-DLIS,2,130,78,16.59397481
03-DLIS,2,131,78,14.6840049
03-DLIS,2,132,78,16.08011194
03-DLIS,2,80,79,1.886796226
03-DLIS,2,81,79,2.024845673
03-DLIS,2,82,79,3.712142239
03-DLIS,2,83,79,4.904079934
03-DLIS,2,84,79,6.90651866
03-DLIS,2,85,79,5.590169944
03-DLIS,2,86,79,7.920858539
03-DLIS,2,87,79,8.154140053
03-DLIS,2,88,79,7.779460136
03-DLIS,2,89,79,9.884331035
03-DLIS,2,90,79,11.16154111
03-DLIS,2,91,79,8.315046602
03-DLIS,2,92,79,10.90412766
03-DLIS,2,93,79,10.84619749
03-DLIS,2,94,79,11.6211015
03-DLIS,2,95,79,12.56025477
03-DLIS,2,96,79,13.67186893
03-DLIS,2,97,79,23.69324798
03-DLIS,2,98,79,18.01360597
03-DLIS,2,99,79,18.1
03-DLIS,2,100,79,18.16617736
03-DLIS,2,101,79,15.71909667
03-DLIS,2,102,79,15.2118375
03-DLIS,2,103,79,16.2963186
03-DLIS,2,104,79,17.2626765
03-DLIS,2,105,79,20.67075228
03-DLIS,2,106,79,18.52052915
03-DLIS,2,107,79,19.7618319
03-DLIS,2,108,79,21.50767305
03-DLIS,2,109,79,22.00022727
03-DLIS,2,110,79,25.18293073
03-DLIS,2,111,79,24.84210136
03-DLIS,2,112,79,23.66854453
03-DLIS,2,113,79,14.36697602
03-DLIS,2,114,79,16.76215977
03-DLIS,2,115,79,17.3971262
03-DLIS,2,116,79,17.63093872
03-DLIS,2,117,79,17.46138597
03-DLIS,2,118,79,21.47230775
03-DLIS,2,119,79,21.22286503
03-DLIS,2,120,79,19.89296358
03-DLIS,2,121,79,16.58463144
03-DLIS,2,122,79,15.34731247
03-DLIS,2,123,79,9.323625904
03-DLIS,2,124,79,8.348652586
03-DLIS,2,125,79,6.711929678
03-DLIS,2,126,79,11.28981842
03-DLIS,2,127,79,10.70046728
03-DLIS,2,128,79,13.72953022
03-DLIS,2,129,79,17.64596271
03-DLIS,2,130,79,18.83215336
03-DLIS,2,131,79,16.92483382
03-DLIS,2,132,79,18.01610391
03-DLIS,2,81,80,0.860232527
03-DLIS,2,82,80,2.996664813
03-DLIS,2,83,80,3.041381265
03-DLIS,2,84,80,5.021951812
03-DLIS,2,85,80,3.801315562
03-DLIS,2,86,80,6.087692502
03-DLIS,2,87,80,6.484597135
03-DLIS,2,88,80,6.449806199
03-DLIS,2,89,80,8.348652586
03-DLIS,2,90,80,9.684007435
03-DLIS,2,91,80,7.596051606
03-DLIS,2,92,80,10.08067458
03-DLIS,2,93,80,9.818350167
03-DLIS,2,94,80,10.63813893
03-DLIS,2,95,80,11.40701539
03-DLIS,2,96,80,12.6015872
03-DLIS,2,97,80,21.84971396
03-DLIS,2,98,80,17.02380686
03-DLIS,2,99,80,17.00264685
03-DLIS,2,100,80,16.85140944
03-DLIS,2,101,80,14.33910736
03-DLIS,2,102,80,13.67040599
03-DLIS,2,103,80,14.77193285
03-DLIS,2,104,80,15.67801008
03-DLIS,2,105,80,19.05465822
03-DLIS,2,106,80,16.78004768
03-DLIS,2,107,80,18.24965753
03-DLIS,2,108,80,19.83380952
03-DLIS,2,109,80,20.18043607
03-DLIS,2,110,80,23.33623791
03-DLIS,2,111,80,22.98978034
03-DLIS,2,112,80,21.80825532
03-DLIS,2,113,80,12.67635594
03-DLIS,2,114,80,14.94021419
03-DLIS,2,115,80,15.556992
03-DLIS,2,116,80,15.77624797
03-DLIS,2,117,80,15.58011553
03-DLIS,2,118,80,19.58621965
03-DLIS,2,119,80,19.33830396
03-DLIS,2,120,80,18.03136157
03-DLIS,2,121,80,14.69863939
03-DLIS,2,122,80,13.46476884
03-DLIS,2,123,80,7.571657678
03-DLIS,2,124,80,6.506919394
03-DLIS,2,125,80,4.83011387
03-DLIS,2,126,80,9.403190948
03-DLIS,2,127,80,8.823831367
03-DLIS,2,128,80,11.85326959
03-DLIS,2,129,80,15.81455026
03-DLIS,2,130,80,17.02615635
03-DLIS,2,131,80,15.11191583
03-DLIS,2,132,80,16.2265215
03-DLIS,2,82,81,2.154065923
03-DLIS,2,83,81,3.041381265
03-DLIS,2,84,81,5.099019514
03-DLIS,2,85,81,3.612478374
03-DLIS,2,86,81,5.966573556
03-DLIS,2,87,81,6.129437168
03-DLIS,2,88,81,5.846366393
03-DLIS,2,89,81,7.879086241
03-DLIS,2,90,81,9.176055798
03-DLIS,2,91,81,6.791170739
03-DLIS,2,92,81,9.305912099
03-DLIS,2,93,81,9.100549434
03-DLIS,2,94,81,9.908077513
03-DLIS,2,95,81,10.73778376
03-DLIS,2,96,81,11.90378091
03-DLIS,2,97,81,21.72763218
03-DLIS,2,98,81,16.30490724
03-DLIS,2,99,81,16.31962009
03-DLIS,2,100,81,16.25945879
03-DLIS,2,101,81,13.77860661
03-DLIS,2,102,81,13.20984481
03-DLIS,2,103,81,14.3
03-DLIS,2,104,81,15.25057376
03-DLIS,2,105,81,18.65314987
03-DLIS,2,106,81,16.5
03-DLIS,2,107,81,17.77104386
03-DLIS,2,108,81,19.4833262
03-DLIS,2,109,81,20.01224625
03-DLIS,2,110,81,23.22068044
03-DLIS,2,111,81,22.88776966
03-DLIS,2,112,81,21.7278623
03-DLIS,2,113,81,12.34220402
03-DLIS,2,114,81,14.77870089
03-DLIS,2,115,81,15.43113735
03-DLIS,2,116,81,15.68470593
03-DLIS,2,117,81,15.58717421
03-DLIS,2,118,81,19.68247952
03-DLIS,2,119,81,19.4537914
03-DLIS,2,120,81,18.24965753
03-DLIS,2,121,81,14.80304023
03-DLIS,2,122,81,13.60588108
03-DLIS,2,123,81,7.310950691
03-DLIS,2,124,81,6.403124237
03-DLIS,2,125,81,5.028916384
03-DLIS,2,126,81,9.482615673
03-DLIS,2,127,81,8.820430828
03-DLIS,2,128,81,12.03328717
03-DLIS,2,129,81,16.10465771
03-DLIS,2,130,81,17.35655496
03-DLIS,2,131,81,15.43534904
03-DLIS,2,132,81,16.01124605
03-DLIS,2,83,82,3.551056181
03-DLIS,2,84,82,5.403702434
03-DLIS,2,85,82,3.522782991
03-DLIS,2,86,82,5.692099788
03-DLIS,2,87,82,5.220153254
03-DLIS,2,88,82,4.254409477
03-DLIS,2,89,82,6.560487787
03-DLIS,2,90,82,7.717512553
03-DLIS,2,91,82,4.669047012
03-DLIS,2,92,82,7.224956747
03-DLIS,2,93,82,7.134423593
03-DLIS,2,94,82,7.9101201
03-DLIS,2,95,82,8.864536085
03-DLIS,2,96,82,9.960923652
03-DLIS,2,97,82,21.06015195
03-DLIS,2,98,82,14.30559331
03-DLIS,2,99,82,14.38923209
03-DLIS,2,100,82,14.52067492
03-DLIS,2,101,82,12.12641744
03-DLIS,2,102,82,11.79915251
03-DLIS,2,103,82,12.85029183
03-DLIS,2,104,82,13.89748179
03-DLIS,2,105,82,17.33493582
03-DLIS,2,106,82,15.48967398
03-DLIS,2,107,82,16.27912774
03-DLIS,2,108,82,18.28004376
03-DLIS,2,109,82,19.24396009
03-DLIS,2,110,82,22.56014184
03-DLIS,2,111,82,22.26229997
03-DLIS,2,112,82,21.16270304
03-DLIS,2,113,82,11.25388822
03-DLIS,2,114,82,14.08012784
03-DLIS,2,115,82,14.81215717
03-DLIS,2,116,82,15.14760707
03-DLIS,2,117,82,15.29705854
03-DLIS,2,118,82,19.57242959
03-DLIS,2,119,82,19.39407126
03-DLIS,2,120,82,18.46104006
03-DLIS,2,121,82,14.76787053
03-DLIS,2,122,82,13.6821051
03-DLIS,2,123,82,6.573431372
03-DLIS,2,124,82,6.13514466
03-DLIS,2,125,82,5.622277119
03-DLIS,2,126,82,9.507891459
03-DLIS,2,127,82,8.664871609
03-DLIS,2,128,82,12.23764683
03-DLIS,2,129,82,16.52150114
03-DLIS,2,130,82,17.86309044
03-DLIS,2,131,82,15.94521872
03-DLIS,2,132,82,15.16443207
03-DLIS,2,84,83,2.061552813
03-DLIS,2,85,83,1
03-DLIS,2,86,83,3.061045573
03-DLIS,2,87,83,3.765634077
03-DLIS,2,88,83,4.522167622
03-DLIS,2,89,83,5.821511831
03-DLIS,2,90,83,7.21734023
03-DLIS,2,91,83,6.747592163
03-DLIS,2,92,83,8.81192374
03-DLIS,2,93,83,8.193289938
03-DLIS,2,94,83,9.047651629
03-DLIS,2,95,83,9.472592042
03-DLIS,2,96,83,10.77079384
03-DLIS,2,97,83,18.80904038
03-DLIS,2,98,83,15.21906699
03-DLIS,2,99,83,15.02065245
03-DLIS,2,100,83,14.51688672
03-DLIS,2,101,83,11.93398508
03-DLIS,2,102,83,11.01135777
03-DLIS,2,103,83,12.12765435
03-DLIS,2,104,83,12.93406355
03-DLIS,2,105,83,16.24838454
03-DLIS,2,106,83,13.82316896
03-DLIS,2,107,83,15.59551217
03-DLIS,2,108,83,16.94963126
03-DLIS,2,109,83,17.14934401
03-DLIS,2,110,83,20.29507329
03-DLIS,2,111,83,19.94843352
03-DLIS,2,112,83,18.76832438
03-DLIS,2,113,83,9.798979539
03-DLIS,2,114,83,11.90965994
03-DLIS,2,115,83,12.51758763
03-DLIS,2,116,83,12.73499117
03-DLIS,2,117,83,12.56702033
03-DLIS,2,118,83,16.6412139
03-DLIS,2,119,83,16.41279988
03-DLIS,2,120,83,15.24270317
03-DLIS,2,121,83,11.76180258
03-DLIS,2,122,83,10.57024125
03-DLIS,2,123,83,4.65188134
03-DLIS,2,124,83,3.471310992
03-DLIS,2,125,83,2.102379604
03-DLIS,2,126,83,6.441273166
03-DLIS,2,127,83,5.800862005
03-DLIS,2,128,83,9.013878189
03-DLIS,2,129,83,13.15940728
03-DLIS,2,130,83,14.45337331
03-DLIS,2,131,83,12.52996409
03-DLIS,2,132,83,13.22006051
03-DLIS,2,85,84,1.910497317
03-DLIS,2,86,84,1.6
03-DLIS,2,87,84,3.138470965
03-DLIS,2,88,84,4.810405388
03-DLIS,2,89,84,5.192301994
03-DLIS,2,90,84,6.551335742
03-DLIS,2,91,84,7.602631123
03-DLIS,2,92,84,9.219544457
03-DLIS,2,93,84,8.348652586
03-DLIS,2,94,84,9.180958556
03-DLIS,2,95,84,9.270382948
03-DLIS,2,96,84,10.61037228
03-DLIS,2,97,84,16.91774217
03-DLIS,2,98,84,14.96028075
03-DLIS,2,99,84,14.60308187
03-DLIS,2,100,84,13.75245433
03-DLIS,2,101,84,11.14495402
03-DLIS,2,102,84,9.924716621
03-DLIS,2,103,84,11.03675677
03-DLIS,2,104,84,11.69016681
03-DLIS,2,105,84,14.87615542
03-DLIS,2,106,84,12.2102416
03-DLIS,2,107,84,14.4391828
03-DLIS,2,108,84,15.45056633
03-DLIS,2,109,84,15.32220611
03-DLIS,2,110,84,18.3934771
03-DLIS,2,111,84,18.03247071
03-DLIS,2,112,84,16.83151805
03-DLIS,2,113,84,8.393449827
03-DLIS,2,114,84,10.10198
03-DLIS,2,115,84,10.65269919
03-DLIS,2,116,84,10.82450923
03-DLIS,2,117,84,10.56030303
03-DLIS,2,118,84,14.58903698
03-DLIS,2,119,84,14.35583505
03-DLIS,2,120,84,13.18976876
03-DLIS,2,121,84,9.706183596
03-DLIS,2,122,84,8.508818954
03-DLIS,2,123,84,3.40147027
03-DLIS,2,124,84,1.843908891
03-DLIS,2,125,84,0.728010989
03-DLIS,2,126,84,4.39089968
03-DLIS,2,127,84,3.820994635
03-DLIS,2,128,84,6.957010852
03-DLIS,2,129,84,11.14629983
03-DLIS,2,130,84,12.46795893
03-DLIS,2,131,84,10.54751155
03-DLIS,2,132,84,11.49086594
03-DLIS,2,86,85,2.360084744
03-DLIS,2,87,85,2.789265136
03-DLIS,2,88,85,3.584689666
03-DLIS,2,89,85,4.825971405
03-DLIS,2,90,85,6.220128616
03-DLIS,2,91,85,6.010823571
03-DLIS,2,92,85,7.940403012
03-DLIS,2,93,85,7.261542536
03-DLIS,2,94,85,8.115417426
03-DLIS,2,95,85,8.492938243
03-DLIS,2,96,85,9.798469268
03-DLIS,2,97,85,18.11573901
03-DLIS,2,98,85,14.24148869
03-DLIS,2,99,85,14.02925515
03-DLIS,2,100,85,13.51813597
03-DLIS,2,101,85,10.93709285
03-DLIS,2,102,85,10.04241007
03-DLIS,2,103,85,11.15706054
03-DLIS,2,104,85,11.98707637
03-DLIS,2,105,85,15.32351135
03-DLIS,2,106,85,12.97998459
03-DLIS,2,107,85,14.62942241
03-DLIS,2,108,85,16.05895389
03-DLIS,2,109,85,16.41036258
03-DLIS,2,110,85,19.60841656
03-DLIS,2,111,85,19.27537289
03-DLIS,2,112,85,18.11767093
03-DLIS,2,113,85,8.90056178
03-DLIS,2,114,85,11.17318218
03-DLIS,2,115,85,11.81905242
03-DLIS,2,116,85,12.07393888
03-DLIS,2,117,85,12.02206305
03-DLIS,2,118,85,16.19660458
03-DLIS,2,119,85,15.99312352
03-DLIS,2,120,85,14.96462495
03-DLIS,2,121,85,11.34636506
03-DLIS,2,122,85,10.21420579
03-DLIS,2,123,85,3.773592453
03-DLIS,2,124,85,2.801785145
03-DLIS,2,125,85,2.284731932
03-DLIS,2,126,85,6.040695324
03-DLIS,2,127,85,5.277309921
03-DLIS,2,128,85,8.732124598
03-DLIS,2,129,85,12.9988461
03-DLIS,2,130,85,14.34224529
03-DLIS,2,131,85,12.42577965
03-DLIS,2,132,85,12.43261839
03-DLIS,2,87,86,1.769180601
03-DLIS,2,88,86,3.807886553
03-DLIS,2,89,86,3.676955262
03-DLIS,2,90,86,5
03-DLIS,2,91,86,6.802940541
03-DLIS,2,92,86,8.072174428
03-DLIS,2,93,86,7.083784299
03-DLIS,2,94,86,7.887331615
03-DLIS,2,95,86,7.829431652
03-DLIS,2,96,86,9.170605214
03-DLIS,2,97,86,15.77244433
03-DLIS,2,98,86,13.46291202
03-DLIS,2,99,86,13.06483831
03-DLIS,2,100,86,12.15935854
03-DLIS,2,101,86,9.552486587
03-DLIS,2,102,86,8.329465769
03-DLIS,2,103,86,9.442986816
03-DLIS,2,104,86,10.12027668
03-DLIS,2,105,86,13.3454112
03-DLIS,2,106,86,10.79120012
03-DLIS,2,107,86,12.85651586
03-DLIS,2,108,86,13.97139936
03-DLIS,2,109,86,14.09290602
03-DLIS,2,110,86,17.2626765
03-DLIS,2,111,86,16.92483382
03-DLIS,2,112,86,15.76134512
03-DLIS,2,113,86,6.862215386
03-DLIS,2,114,86,8.852683209
03-DLIS,2,115,86,9.476286192
03-DLIS,2,116,86,9.718538985
03-DLIS,2,117,86,9.674709298
03-DLIS,2,118,86,13.89244399
03-DLIS,2,119,86,13.70583817
03-DLIS,2,120,86,12.8082005
03-DLIS,2,121,86,9.075791976
03-DLIS,2,122,86,8.004998438
03-DLIS,2,123,86,1.802775638
03-DLIS,2,124,86,0.447213595
03-DLIS,2,125,86,2.308679276
03-DLIS,2,126,86,3.847076812
03-DLIS,2,127,86,2.973213749
03-DLIS,2,128,86,6.62721661
03-DLIS,2,129,86,11.00181803
03-DLIS,2,130,86,12.4036285
03-DLIS,2,131,86,10.51712889
03-DLIS,2,132,86,10.16070864
03-DLIS,2,88,87,2.184032967
03-DLIS,2,89,87,2.109502311
03-DLIS,2,90,87,3.505709629
03-DLIS,2,91,87,5.220153254
03-DLIS,2,92,87,6.312685641
03-DLIS,2,93,87,5.315072906
03-DLIS,2,94,87,6.122091146
03-DLIS,2,95,87,6.132699243
03-DLIS,2,96,87,7.473285757
03-DLIS,2,97,87,15.84045454
03-DLIS,2,98,87,11.82708755
03-DLIS,2,99,87,11.49782588
03-DLIS,2,100,87,10.8
03-DLIS,2,101,87,8.202438662
03-DLIS,2,102,87,7.253275122
03-DLIS,2,103,87,8.367795409
03-DLIS,2,104,87,9.211405973
03-DLIS,2,105,87,12.57179383
03-DLIS,2,106,87,10.38556691
03-DLIS,2,107,87,11.84060809
03-DLIS,2,108,87,13.36001497
03-DLIS,2,109,87,14.03566885
03-DLIS,2,110,87,17.34041522
03-DLIS,2,111,87,17.04230031
03-DLIS,2,112,87,15.94772711
03-DLIS,2,113,87,6.212889827
03-DLIS,2,114,87,8.860022573
03-DLIS,2,115,87,9.596353474
03-DLIS,2,116,87,9.947864092
03-DLIS,2,117,87,10.21812116
03-DLIS,2,118,87,14.58800877
03-DLIS,2,119,87,14.4554488
03-DLIS,2,120,87,13.83618445
03-DLIS,2,121,87,9.92975327
03-DLIS,2,122,87,9.013878189
03-DLIS,2,123,87,1.392838828
03-DLIS,2,124,87,1.941648784
03-DLIS,2,125,87,3.862641583
03-DLIS,2,126,87,5.048762225
03-DLIS,2,127,87,4.011234224
03-DLIS,2,128,87,7.831347266
03-DLIS,2,129,87,12.24948979
03-DLIS,2,130,87,13.69379421
03-DLIS,2,131,87,11.85326959
03-DLIS,2,132,87,9.972462083
03-DLIS,2,89,88,2.420743687
03-DLIS,2,90,88,3.466987165
03-DLIS,2,91,88,3.03644529
03-DLIS,2,92,88,4.420407221
03-DLIS,2,93,88,3.676955262
03-DLIS,2,94,88,4.531004304
03-DLIS,2,95,88,5.015974482
03-DLIS,2,96,88,6.280127387
03-DLIS,2,97,88,17.23629891
03-DLIS,2,98,88,10.73545528
03-DLIS,2,99,88,10.6117859
03-DLIS,2,100,88,10.41393297
03-DLIS,2,101,88,7.940403012
03-DLIS,2,102,88,7.547184906
03-DLIS,2,103,88,8.595929269
03-DLIS,2,104,88,9.65194281
03-DLIS,2,105,88,13.09198228
03-DLIS,2,106,88,11.41095964
03-DLIS,2,107,88,12.03037822
03-DLIS,2,108,88,14.07195793
03-DLIS,2,109,88,15.33786165
03-DLIS,2,110,88,18.73018953
03-DLIS,2,111,88,18.47078775
03-DLIS,2,112,88,17.44706279
03-DLIS,2,113,88,7.170076708
03-DLIS,2,114,88,10.33102125
03-DLIS,2,115,88,11.14001795
03-DLIS,2,116,88,11.56935608
03-DLIS,2,117,88,12.05404496
03-DLIS,2,118,88,16.47604321
03-DLIS,2,119,88,16.37711818
03-DLIS,2,120,88,15.90503065
03-DLIS,2,121,88,11.94194289
03-DLIS,2,122,88,11.10045044
03-DLIS,2,123,88,3.40147027
03-DLIS,2,124,88,4.071854614
03-DLIS,2,125,88,5.467174773
03-DLIS,2,126,88,7.218032973
03-DLIS,2,127,88,6.166036004
03-DLIS,2,128,88,9.984988733
03-DLIS,2,129,88,14.40069443
03-DLIS,2,130,88,15.8533908
03-DLIS,2,131,88,14.02462121
03-DLIS,2,132,88,11.23298714
03-DLIS,2,90,89,1.4
03-DLIS,2,91,89,4.837354649
03-DLIS,2,92,89,5.015974482
03-DLIS,2,93,89,3.807886553
03-DLIS,2,94,89,4.5
03-DLIS,2,95,89,4.188078318
03-DLIS,2,96,89,5.522680509
03-DLIS,2,97,89,14.83543056
03-DLIS,2,98,89,9.786214794
03-DLIS,2,99,89,9.411163584
03-DLIS,2,100,89,8.702298547
03-DLIS,2,101,89,6.113100686
03-DLIS,2,102,89,5.331041174
03-DLIS,2,103,89,6.425729531
03-DLIS,2,104,89,7.38241153
03-DLIS,2,105,89,10.80462864
03-DLIS,2,106,89,8.993886813
03-DLIS,2,107,89,9.902019996
03-DLIS,2,108,89,11.72006826
03-DLIS,2,109,89,12.9247824
03-DLIS,2,110,89,16.32666531
03-DLIS,2,111,89,16.07513608
03-DLIS,2,112,89,15.07116452
03-DLIS,2,113,89,4.750789408
03-DLIS,2,114,89,7.97057087
03-DLIS,2,115,89,8.802272434
03-DLIS,2,116,89,9.265527508
03-DLIS,2,117,89,9.899494937
03-DLIS,2,118,89,14.34015342
03-DLIS,2,119,89,14.27900557
03-DLIS,2,120,89,14.0431478
03-DLIS,2,121,89,10.0124922
03-DLIS,2,122,89,9.338094024
03-DLIS,2,123,89,2.19317122
03-DLIS,2,124,89,3.67151195
03-DLIS,2,125,89,5.920304046
03-DLIS,2,126,89,5.905929224
03-DLIS,2,127,89,4.837354649
03-DLIS,2,128,89,8.47584804
03-DLIS,2,129,89,12.80624847
03-DLIS,2,130,89,14.28740704
03-DLIS,2,131,89,12.55428214
03-DLIS,2,132,89,8.820430828
03-DLIS,2,91,90,5.2
03-DLIS,2,92,90,4.638965402
03-DLIS,2,93,90,3.337663854
03-DLIS,2,94,90,3.827531842
03-DLIS,2,95,90,3.1144823
03-DLIS,2,96,90,4.393176527
03-DLIS,2,97,90,14.17921013
03-DLIS,2,98,90,8.5
03-DLIS,2,99,90,8.065358021
03-DLIS,2,100,90,7.302739212
03-DLIS,2,101,90,4.716990566
03-DLIS,2,102,90,4.081666326
03-DLIS,2,103,90,5.142956348
03-DLIS,2,104,90,6.185466838
03-DLIS,2,105,90,9.626006441
03-DLIS,2,106,90,8.127115109
03-DLIS,2,107,90,8.600581376
03-DLIS,2,108,90,10.63014581
03-DLIS,2,109,90,12.21187946
03-DLIS,2,110,90,15.65247584
03-DLIS,2,111,90,15.43534904
03-DLIS,2,112,90,14.50310312
03-DLIS,2,113,90,3.981205847
03-DLIS,2,114,90,7.518643495
03-DLIS,2,115,90,8.395236745
03-DLIS,2,116,90,8.926925563
03-DLIS,2,117,90,9.8
03-DLIS,2,118,90,14.2126704
03-DLIS,2,119,90,14.20035211
03-DLIS,2,120,90,14.22146265
03-DLIS,2,121,90,10.17889974
03-DLIS,2,122,90,9.676776323
03-DLIS,2,123,90,3.354101966
03-DLIS,2,124,90,4.939635614
03-DLIS,2,125,90,7.278049189
03-DLIS,2,126,90,6.684309987
03-DLIS,2,127,90,5.663920903
03-DLIS,2,128,90,9.035485598
03-DLIS,2,129,90,13.22573249
03-DLIS,2,130,90,14.7122398
03-DLIS,2,131,90,13.0678996
03-DLIS,2,132,90,8.143709229
03-DLIS,2,92,91,2.607680962
03-DLIS,2,93,91,2.915475947
03-DLIS,2,94,91,3.511409973
03-DLIS,2,95,91,4.802082881
03-DLIS,2,96,91,5.630275304
03-DLIS,2,97,91,19.37446773
03-DLIS,2,98,91,9.773944956
03-DLIS,2,99,91,9.992497185
03-DLIS,2,100,91,10.55888252
03-DLIS,2,101,91,8.481155582
03-DLIS,2,102,91,8.823831367
